id,Age,Gender,Annual Income,Marital Status,Number of Dependents,Education Level,Occupation,Health Score,Location,Policy Type,Previous Claims,Vehicle Age,Credit Score,Insurance Duration,Policy Start Date,Customer Feedback,Smoking Status,Exercise Frequency,Property Type,Premium Amount
858,33.0,Female,3547.0,Single,4.0,Master's,,26.39341090672925,Suburban,Comprehensive,1.0,2.0,316.0,2.0,2022-11-08 15:21:39.229482,Good,No,Daily,House,1131.0
859,27.0,Male,38323.0,Single,2.0,PhD,Unemployed,22.478470600576586,Suburban,Basic,0.0,11.0,,9.0,2024-01-03 15:21:39.194829,Good,No,Weekly,Apartment,40.0
860,61.0,Male,10580.0,Divorced,1.0,PhD,Unemployed,30.898422480808453,Rural,Premium,0.0,6.0,573.0,3.0,2023-01-07 15:21:39.233485,Poor,Yes,Rarely,Apartment,1970.0
861,41.0,Female,12981.0,Divorced,2.0,High School,Unemployed,30.98792407561736,Urban,Comprehensive,1.0,8.0,559.0,9.0,2020-04-21 15:21:39.237118,Poor,No,Weekly,Apartment,2129.0
862,38.0,Female,947.0,Single,3.0,High School,Employed,17.502267736698077,Suburban,Premium,0.0,5.0,693.0,9.0,2023-08-01 15:21:39.188220,Average,Yes,Rarely,House,171.0
863,23.0,Male,115759.0,Divorced,0.0,Master's,,14.745855850934348,Urban,Premium,1.0,12.0,329.0,9.0,2021-08-25 15:21:39.237118,Good,Yes,Rarely,Apartment,1380.0
864,27.0,Female,2667.0,Married,0.0,High School,Employed,45.49765167094729,Rural,Premium,1.0,8.0,,6.0,2022-09-06 15:21:39.276901,Poor,Yes,Monthly,Condo,2313.0
865,32.0,Female,25168.0,Married,0.0,Bachelor's,,32.71910499785449,Suburban,Basic,3.0,15.0,,7.0,2021-12-22 15:21:39.151732,Good,No,Monthly,Apartment,3122.0
866,41.0,Male,3891.0,Single,3.0,PhD,Employed,47.79825070606925,Rural,Premium,0.0,10.0,586.0,9.0,2021-10-16 15:21:39.274993,,Yes,Rarely,Apartment,130.0
867,39.0,Male,1668.0,Single,,PhD,,23.47142964422901,Suburban,Comprehensive,,9.0,710.0,3.0,2021-12-14 15:21:39.131192,Good,No,Monthly,Apartment,3214.0
868,47.0,Male,988.0,Married,1.0,High School,Employed,40.086333018780046,Rural,Basic,,4.0,505.0,1.0,2019-12-15 15:21:39.216387,Good,No,Monthly,Condo,1878.0
869,64.0,Female,34015.0,Single,2.0,High School,Self-Employed,13.771329254779738,Suburban,Basic,,15.0,797.0,5.0,2021-02-22 15:21:39.231531,Average,No,Weekly,House,1218.0
870,18.0,Male,13672.0,Divorced,,Master's,Employed,26.45297741769296,Suburban,Basic,0.0,15.0,567.0,6.0,2022-07-25 15:21:39.192212,Good,Yes,Rarely,Condo,2678.0
871,47.0,Female,18073.0,Divorced,2.0,Master's,Self-Employed,32.57934076160476,Urban,Basic,,14.0,,1.0,2021-02-25 15:21:39.097737,Average,Yes,Weekly,House,635.0
872,60.0,Male,174.0,Married,,PhD,Self-Employed,14.907277340846164,Urban,Comprehensive,0.0,0.0,360.0,1.0,2020-07-25 15:21:39.211806,Poor,Yes,Daily,Apartment,876.0
873,29.0,Male,25962.0,Divorced,4.0,PhD,Unemployed,13.912422290796547,Urban,Basic,0.0,6.0,,6.0,2020-09-12 15:21:39.237118,Poor,Yes,Monthly,Condo,495.0
874,29.0,Female,52287.0,Divorced,,Bachelor's,Unemployed,10.788660113333814,Suburban,Comprehensive,2.0,16.0,437.0,8.0,2020-04-26 15:21:39.090124,Poor,No,Weekly,Condo,2799.0
875,57.0,Female,43738.0,,4.0,PhD,Employed,32.08478635579492,Rural,Premium,0.0,0.0,692.0,4.0,2024-04-27 15:21:39.182597,Good,No,Weekly,Condo,3870.0
876,53.0,Male,25845.0,Divorced,0.0,High School,,17.957241500195696,Urban,Premium,,10.0,825.0,8.0,2019-08-24 15:21:39.080440,Poor,No,Weekly,House,584.0
877,42.0,Male,34207.0,Married,3.0,PhD,Unemployed,26.813333554321893,Rural,Comprehensive,,0.0,755.0,9.0,2020-09-12 15:21:39.237118,Average,No,Daily,House,1029.0
878,51.0,Male,7076.0,Single,0.0,PhD,,13.51991092477954,Urban,Premium,,19.0,802.0,4.0,2020-12-06 15:21:39.126661,Average,No,Weekly,Condo,1181.0
879,41.0,Male,10984.0,Divorced,4.0,Master's,Self-Employed,18.595553249421577,Suburban,Comprehensive,,16.0,699.0,3.0,2023-09-14 15:21:39.249100,Good,Yes,Rarely,Apartment,1344.0
880,25.0,Male,18110.0,Married,3.0,PhD,Self-Employed,21.6160362741175,Suburban,Comprehensive,1.0,11.0,710.0,6.0,2023-11-16 15:21:39.090124,Average,Yes,Daily,Condo,1068.0
881,41.0,Female,25981.0,Divorced,1.0,Master's,Self-Employed,31.98309215851372,Rural,Premium,2.0,3.0,554.0,1.0,2023-05-27 15:21:39.177724,Poor,Yes,Monthly,House,542.0
882,51.0,Male,1250.0,Married,2.0,High School,,37.85731843272397,Suburban,Premium,1.0,13.0,302.0,5.0,2020-09-04 15:21:39.155231,Average,Yes,Monthly,House,1282.0
883,45.0,Female,21883.0,Divorced,3.0,High School,Unemployed,33.869357100859446,Urban,Basic,0.0,18.0,682.0,8.0,2021-06-18 15:21:39.146733,Average,No,Rarely,Condo,1367.0
884,48.0,Female,11429.0,Single,2.0,High School,,43.837345004816406,Rural,Basic,0.0,4.0,588.0,7.0,2023-03-10 15:21:39.164044,,Yes,Monthly,Apartment,955.0
885,33.0,Female,29365.0,Single,4.0,Master's,Self-Employed,51.25672610912442,Suburban,Basic,,12.0,801.0,9.0,2020-10-16 15:21:39.237118,Average,Yes,Rarely,Apartment,1552.0
886,27.0,Male,8078.0,Single,3.0,Bachelor's,Self-Employed,20.90863300261134,Suburban,Premium,,4.0,834.0,8.0,2022-12-13 15:21:39.229482,Average,No,Daily,Apartment,2226.0
887,30.0,Female,4862.0,Married,2.0,High School,,,Urban,Comprehensive,1.0,17.0,495.0,6.0,2021-12-21 15:21:39.090124,Poor,Yes,Rarely,House,2133.0
888,56.0,Female,53820.0,Single,3.0,High School,,17.735784928395045,Rural,Premium,2.0,3.0,641.0,7.0,2020-05-22 15:21:39.145732,Average,Yes,Monthly,Apartment,3111.0
889,37.0,Male,40081.0,Single,1.0,High School,,15.164423805366974,Suburban,Comprehensive,,14.0,350.0,5.0,2023-09-04 15:21:39.283783,Poor,No,Daily,Condo,2519.0
890,42.0,Male,3565.0,Married,4.0,PhD,,33.898562766716864,Rural,Basic,,3.0,829.0,8.0,2024-01-11 15:21:39.094752,Good,No,Weekly,House,2172.0
891,61.0,Male,14803.0,Divorced,0.0,High School,,19.857003916959133,Urban,Basic,,5.0,608.0,7.0,2020-06-16 15:21:39.198406,Average,Yes,Weekly,House,731.0
892,54.0,Male,53518.0,Single,1.0,Bachelor's,Unemployed,16.377775391294392,Rural,Comprehensive,2.0,5.0,786.0,8.0,2022-09-15 15:21:39.134960,Average,Yes,Monthly,House,39.0
893,29.0,Female,55730.0,Divorced,3.0,High School,,51.74317877854564,Urban,Comprehensive,1.0,8.0,,8.0,2023-11-04 15:21:39.170099,Good,No,Rarely,House,629.0
894,29.0,Female,52812.0,Married,3.0,Bachelor's,Unemployed,51.86989406865335,Rural,Basic,,13.0,798.0,3.0,2023-05-12 15:21:39.096739,Average,No,Rarely,Condo,495.0
895,23.0,Male,8987.0,Married,1.0,PhD,Employed,20.422324090022524,Urban,Premium,,14.0,376.0,3.0,2023-01-18 15:21:39.169102,Average,Yes,Monthly,Condo,2972.0
896,28.0,Female,2820.0,Divorced,0.0,Bachelor's,Employed,30.17351348884772,Rural,Comprehensive,0.0,19.0,318.0,8.0,2020-07-06 15:21:39.166062,Average,No,Daily,House,588.0
897,50.0,Female,2480.0,Married,3.0,Bachelor's,,23.17404923762797,Suburban,Comprehensive,0.0,8.0,711.0,8.0,2022-03-08 15:21:39.086123,Poor,No,Rarely,Condo,30.0
898,44.0,Female,113066.0,Single,0.0,PhD,,34.12707615795027,Suburban,Comprehensive,2.0,1.0,308.0,5.0,2022-12-19 15:21:39.174719,Good,Yes,Rarely,House,724.0
899,34.0,Female,33113.0,Married,4.0,Master's,Unemployed,19.7544658974246,Rural,Premium,1.0,17.0,704.0,5.0,2019-11-17 15:21:39.155231,Poor,Yes,Weekly,House,581.0
900,55.0,Female,25166.0,Divorced,2.0,PhD,Self-Employed,7.898295121554312,Rural,Basic,1.0,17.0,826.0,5.0,2021-03-07 15:21:39.092127,Good,Yes,Weekly,House,1686.0
901,20.0,Male,33294.0,Single,2.0,High School,Self-Employed,49.92797477688139,Rural,Basic,1.0,9.0,772.0,5.0,2020-02-16 15:21:39.082499,Average,Yes,Rarely,House,517.0
902,24.0,Male,39731.0,Married,2.0,High School,Employed,19.91313131385135,Urban,Comprehensive,1.0,0.0,848.0,1.0,2022-01-09 15:21:39.097737,Good,No,Weekly,House,2266.0
903,59.0,Male,46345.0,Divorced,3.0,Master's,Unemployed,45.56732050942842,Urban,Basic,1.0,15.0,557.0,3.0,2022-02-02 15:21:39.081504,Poor,No,Weekly,Apartment,1246.0
904,62.0,Male,4020.0,Divorced,2.0,PhD,Unemployed,,Urban,Basic,,17.0,744.0,5.0,2020-08-14 15:21:39.287115,Average,Yes,Weekly,Apartment,24.0
905,58.0,Male,4045.0,Single,1.0,High School,,22.188841218826425,Urban,Premium,1.0,1.0,,2.0,2022-07-22 15:21:39.283783,Good,No,Rarely,Condo,2301.0
906,41.0,Male,1288.0,Divorced,1.0,Master's,Employed,28.6227614361237,Urban,Comprehensive,2.0,7.0,,4.0,2020-04-15 15:21:39.086123,Average,No,Monthly,Apartment,391.0
907,54.0,Male,15963.0,Divorced,0.0,Master's,,11.79445774483492,Suburban,Comprehensive,,1.0,681.0,5.0,2024-05-29 15:21:39.175719,Average,Yes,Weekly,House,391.0
908,33.0,Female,36733.0,Single,4.0,PhD,Unemployed,40.57650814816964,Urban,Comprehensive,0.0,8.0,,8.0,2024-05-18 15:21:39.134960,Good,Yes,Weekly,Apartment,1080.0
909,30.0,Male,16447.0,Single,2.0,Master's,Unemployed,26.31932916088422,Suburban,Comprehensive,1.0,7.0,492.0,9.0,2022-06-20 15:21:39.254678,Average,Yes,Daily,Apartment,686.0
910,29.0,Male,58102.0,Married,2.0,Bachelor's,Employed,23.965504072835785,Suburban,Comprehensive,2.0,12.0,,1.0,2024-05-14 15:21:39.155231,Average,No,Daily,House,41.0
911,27.0,Male,39724.0,Divorced,3.0,PhD,,14.673904620527804,Suburban,Premium,,7.0,727.0,2.0,2020-01-10 15:21:39.259788,Poor,No,Daily,House,1093.0
912,51.0,Female,20709.0,Single,0.0,Bachelor's,Employed,22.31153054285576,Suburban,Comprehensive,1.0,12.0,641.0,5.0,2019-12-30 15:21:39.173834,,Yes,Monthly,Condo,37.0
913,35.0,Female,31541.0,Single,,Bachelor's,Self-Employed,6.084838941597187,Rural,Comprehensive,,2.0,420.0,8.0,2024-03-21 15:21:39.181605,,Yes,Daily,House,2110.0
914,22.0,Female,7503.0,Single,2.0,PhD,Employed,22.91877760955768,Urban,Premium,,19.0,787.0,4.0,2024-01-25 15:21:39.101733,Average,No,Rarely,Condo,273.0
915,32.0,Female,2965.0,Divorced,0.0,High School,,,Suburban,Basic,1.0,7.0,706.0,6.0,2020-08-10 15:21:39.237118,Poor,Yes,Rarely,Apartment,1044.0
916,41.0,Male,60543.0,Married,3.0,Bachelor's,Unemployed,29.788457951066093,Suburban,Comprehensive,0.0,10.0,680.0,9.0,2021-07-10 15:21:39.186212,Poor,Yes,Weekly,House,282.0
917,37.0,Male,25066.0,Married,4.0,PhD,Unemployed,17.59399704373133,Rural,Comprehensive,0.0,0.0,588.0,3.0,2020-05-15 15:21:39.223901,Average,No,Daily,Apartment,1281.0
918,46.0,Female,3718.0,Married,2.0,Master's,,21.410032512555357,Urban,Basic,,9.0,472.0,3.0,2023-02-12 15:21:39.134960,Poor,No,Monthly,Apartment,1377.0
919,39.0,Male,5856.0,Divorced,1.0,High School,Self-Employed,,Rural,Comprehensive,2.0,16.0,447.0,5.0,2020-05-04 15:21:39.091080,Average,No,Monthly,House,1722.0
920,39.0,Male,30333.0,Single,1.0,Bachelor's,Employed,47.9266913521941,Urban,Basic,2.0,2.0,478.0,2.0,2023-06-27 15:21:39.233485,Average,Yes,Monthly,House,839.0
921,46.0,Male,27863.0,Married,4.0,High School,Self-Employed,25.88143475641377,Suburban,Basic,,15.0,783.0,8.0,2022-01-24 15:21:39.092127,Poor,Yes,Daily,House,1661.0
922,56.0,Female,10613.0,Divorced,3.0,Master's,Self-Employed,42.827571789642896,Suburban,Basic,0.0,6.0,608.0,2.0,2021-07-19 15:21:39.282785,Poor,Yes,Weekly,Apartment,2060.0
923,22.0,Female,5718.0,Divorced,0.0,Master's,,28.15809028425352,Rural,Premium,2.0,17.0,681.0,8.0,2022-04-05 15:21:39.128286,Good,Yes,Rarely,House,1320.0
924,34.0,Male,6957.0,Married,4.0,Bachelor's,,12.41702991741,Rural,Comprehensive,0.0,17.0,,1.0,2021-08-24 15:21:39.237118,Poor,Yes,Monthly,Apartment,648.0
925,62.0,Female,18953.0,Single,3.0,Master's,Self-Employed,25.9073257489037,Suburban,Premium,2.0,2.0,601.0,7.0,2023-12-27 15:21:39.276901,Average,Yes,Monthly,House,177.0
926,27.0,Female,5877.0,Single,3.0,High School,Unemployed,35.53384931893209,Suburban,Basic,1.0,2.0,,6.0,2022-10-19 15:21:39.134960,Average,No,Weekly,House,603.0
927,30.0,Female,17891.0,Divorced,1.0,High School,,28.00649985554909,Rural,Basic,0.0,15.0,821.0,2.0,2019-12-06 15:21:39.237118,Poor,Yes,Weekly,House,534.0
928,20.0,Female,14861.0,Divorced,0.0,Master's,Self-Employed,16.638382942048448,Rural,Comprehensive,1.0,4.0,686.0,4.0,2024-01-29 15:21:39.092127,Good,No,Rarely,Apartment,1493.0
929,34.0,Female,29173.0,Divorced,2.0,Master's,Unemployed,29.51702829056628,Urban,Comprehensive,,16.0,521.0,8.0,2022-10-05 15:21:39.198406,Average,No,Monthly,House,772.0
930,20.0,Female,14058.0,Married,,PhD,Self-Employed,20.81225523903361,Urban,Comprehensive,,10.0,653.0,6.0,2021-03-05 15:21:39.211806,Poor,Yes,Weekly,Condo,1613.0
931,42.0,Female,77933.0,Single,0.0,PhD,Unemployed,7.882163801616112,Suburban,Premium,2.0,5.0,,5.0,2021-02-09 15:21:39.085129,Good,No,Weekly,Condo,2578.0
932,57.0,Female,21598.0,Married,3.0,PhD,Self-Employed,32.82085020167737,Rural,Premium,1.0,10.0,558.0,9.0,2024-05-19 15:21:39.155231,Good,No,Daily,Condo,2682.0
933,35.0,Male,8051.0,Married,3.0,PhD,Self-Employed,8.63908130092898,Urban,Comprehensive,0.0,19.0,706.0,8.0,2023-09-01 15:21:39.096739,Poor,Yes,Weekly,Apartment,663.0
934,40.0,Female,3978.0,Single,0.0,Bachelor's,Self-Employed,44.9795913055751,Rural,Premium,0.0,9.0,538.0,1.0,2022-09-18 15:21:39.124659,Good,No,Weekly,Condo,2048.0
935,62.0,Male,82546.0,Single,,PhD,,13.730865364558332,Rural,Premium,2.0,14.0,586.0,2.0,2022-07-20 15:21:39.226954,Poor,No,Rarely,Condo,2714.0
936,34.0,Male,50958.0,Married,0.0,PhD,Unemployed,50.13489980994681,Urban,Comprehensive,1.0,12.0,407.0,7.0,2023-04-15 15:21:39.094752,Average,No,Rarely,House,882.0
937,41.0,Female,5871.0,Married,3.0,High School,Self-Employed,9.965685626997786,Urban,Premium,1.0,2.0,748.0,6.0,2023-11-24 15:21:39.286113,Good,No,Rarely,House,1272.0
938,35.0,Male,6994.0,Married,3.0,Bachelor's,Unemployed,47.91686591152786,Suburban,Premium,2.0,9.0,655.0,6.0,2020-12-24 15:21:39.086123,Poor,Yes,Daily,Condo,837.0
939,40.0,Male,64583.0,Married,4.0,High School,Self-Employed,38.80221259229967,Urban,Comprehensive,,0.0,301.0,3.0,2021-01-10 15:21:39.152732,Average,Yes,Weekly,House,1854.0
940,36.0,Female,10862.0,Married,2.0,PhD,Self-Employed,31.77444614681886,Suburban,Premium,,0.0,641.0,9.0,2024-03-06 15:21:39.191219,Good,Yes,Monthly,House,1761.0
941,54.0,Male,34374.0,Divorced,,Master's,Unemployed,48.4448763146699,Rural,Premium,1.0,1.0,508.0,4.0,2024-03-06 15:21:39.088124,,Yes,Daily,Condo,3733.0
942,25.0,Female,18341.0,Single,0.0,High School,Employed,13.141060070815088,Suburban,Premium,1.0,9.0,476.0,2.0,2023-09-30 15:21:39.134960,Poor,No,Rarely,House,1755.0
943,62.0,Male,4541.0,Divorced,1.0,High School,Self-Employed,35.90692359591674,Suburban,Premium,,18.0,718.0,3.0,2022-11-09 15:21:39.267454,Good,No,Weekly,House,2768.0
944,41.0,Female,6826.0,Single,4.0,Bachelor's,Unemployed,50.92925143322618,Urban,Premium,,15.0,821.0,2.0,2021-07-11 15:21:39.181605,Average,No,Rarely,Condo,483.0
945,53.0,Female,17676.0,Single,4.0,Bachelor's,,50.51944059272204,Urban,Comprehensive,2.0,14.0,491.0,5.0,2023-08-26 15:21:39.177724,Average,Yes,Rarely,Apartment,522.0
946,47.0,Female,72682.0,Single,,PhD,,33.967913699142485,Urban,Comprehensive,3.0,12.0,507.0,2.0,2024-02-10 15:21:39.287115,Poor,No,Weekly,House,416.0
947,52.0,Male,25495.0,Divorced,4.0,Bachelor's,Employed,40.06640325173819,Urban,Basic,0.0,11.0,687.0,5.0,2023-11-22 15:21:39.134960,Average,No,Monthly,House,1517.0
948,39.0,Male,13981.0,Single,0.0,Bachelor's,,9.988942289074783,Suburban,Premium,0.0,7.0,784.0,3.0,2020-07-26 15:21:39.134960,Good,Yes,Daily,Condo,589.0
949,21.0,Male,14961.0,Married,3.0,Bachelor's,,36.81734112099814,Rural,Premium,,17.0,513.0,9.0,2021-04-24 15:21:39.147735,Average,Yes,Rarely,House,1640.0
950,38.0,Male,657.0,Married,3.0,PhD,Unemployed,13.55174967117075,Rural,Basic,1.0,11.0,469.0,3.0,2021-07-20 15:21:39.155231,Good,Yes,Daily,Condo,691.0
951,62.0,Male,47761.0,Married,3.0,PhD,Self-Employed,43.94746837158944,Rural,Comprehensive,,6.0,607.0,4.0,2024-07-09 15:21:39.222387,Average,Yes,Monthly,Condo,119.0
952,52.0,Male,4077.0,Divorced,1.0,Bachelor's,Unemployed,30.16668240154833,Urban,Basic,1.0,14.0,513.0,4.0,2023-07-02 15:21:39.155231,Poor,Yes,Rarely,House,1841.0
953,21.0,Female,38612.0,Married,4.0,Bachelor's,Employed,23.45132550561058,Rural,Premium,,1.0,725.0,8.0,2021-08-03 15:21:39.271453,Poor,Yes,Monthly,House,2421.0
954,54.0,Female,23981.0,Divorced,1.0,High School,,20.140569152926343,Rural,Premium,0.0,3.0,,5.0,2021-09-17 15:21:39.134960,Good,Yes,Daily,Apartment,1207.0
955,53.0,Male,58847.0,Divorced,,PhD,,9.534284233541928,Rural,Comprehensive,,7.0,492.0,9.0,2022-10-25 15:21:39.274993,Good,Yes,Weekly,Apartment,2053.0
956,33.0,Male,39098.0,Single,3.0,High School,Unemployed,22.238829429586023,Rural,Comprehensive,1.0,16.0,807.0,1.0,2024-02-16 15:21:39.177724,Average,No,Weekly,Condo,669.0
957,62.0,Male,32282.0,Married,2.0,High School,,11.255550118618434,Rural,Basic,,7.0,609.0,1.0,2020-04-06 15:21:39.231531,Poor,No,Daily,Condo,563.0
958,48.0,Female,20982.0,Married,,PhD,Employed,21.26169968757087,Urban,Basic,,9.0,774.0,7.0,2022-12-22 15:21:39.198406,Average,Yes,Rarely,House,487.0
959,51.0,Female,18671.0,Single,4.0,High School,Unemployed,22.5689338768942,Suburban,Premium,0.0,5.0,773.0,2.0,2020-03-10 15:21:39.105504,Good,No,Weekly,Condo,1383.0
960,55.0,Female,132925.0,,3.0,Bachelor's,Self-Employed,35.50179942615284,Urban,Comprehensive,3.0,9.0,657.0,4.0,2020-06-22 15:21:39.237118,Poor,No,Weekly,Apartment,705.0
961,48.0,Female,1807.0,Married,4.0,PhD,Employed,30.35795119000049,Rural,Comprehensive,0.0,14.0,748.0,5.0,2019-09-20 15:21:39.221386,Good,No,Daily,House,2213.0
962,26.0,Male,38791.0,Single,2.0,High School,Employed,24.24687713981263,Suburban,Comprehensive,1.0,8.0,546.0,7.0,2021-10-16 15:21:39.192212,Good,Yes,Daily,House,2057.0
963,26.0,Male,20996.0,Married,,PhD,Self-Employed,32.80349263763714,Urban,Basic,1.0,5.0,625.0,5.0,2020-01-09 15:21:39.087123,Poor,No,Weekly,Apartment,1848.0
964,23.0,Female,66744.0,Single,1.0,PhD,Unemployed,52.69276526237139,Urban,Basic,3.0,8.0,824.0,9.0,2022-11-06 15:21:39.095696,Good,Yes,Weekly,House,643.0
965,58.0,Female,27961.0,Single,,Bachelor's,Self-Employed,30.89070618093309,Suburban,Basic,,13.0,810.0,9.0,2020-02-05 15:21:39.155231,Poor,No,Daily,Condo,1077.0
966,64.0,Female,15962.0,Divorced,1.0,PhD,,41.57092390568153,Rural,Comprehensive,1.0,11.0,677.0,2.0,2021-02-23 15:21:39.126661,Good,Yes,Rarely,Apartment,961.0
967,64.0,Male,44737.0,Single,4.0,Master's,,19.924644419598867,Suburban,Comprehensive,1.0,8.0,706.0,5.0,2021-03-17 15:21:39.155231,Poor,Yes,Rarely,Apartment,479.0
968,33.0,Female,7926.0,Divorced,4.0,Master's,Employed,22.75682258460575,Urban,Comprehensive,,19.0,494.0,2.0,2022-05-21 15:21:39.115178,Average,No,Weekly,Apartment,714.0
969,50.0,Female,9931.0,Single,4.0,Bachelor's,Employed,23.673499885472044,Urban,Basic,0.0,8.0,511.0,7.0,2022-10-25 15:21:39.155231,Average,Yes,Monthly,Apartment,723.0
970,28.0,Male,134587.0,Married,1.0,PhD,Unemployed,47.93460498527861,Urban,Comprehensive,1.0,14.0,402.0,1.0,2022-07-12 15:21:39.155231,Poor,No,Weekly,Apartment,442.0
971,19.0,Male,82497.0,Single,3.0,PhD,,19.53929760560047,Rural,Basic,2.0,4.0,426.0,2.0,2019-08-24 15:21:39.080440,Good,No,Daily,House,1647.0
972,25.0,Female,108418.0,Single,4.0,Master's,Self-Employed,12.607735754829957,Urban,Basic,2.0,2.0,404.0,8.0,2022-12-10 15:21:39.251142,Average,Yes,Monthly,House,1369.0
973,49.0,Female,1698.0,Single,3.0,High School,Employed,13.75141887381529,Rural,Comprehensive,,13.0,553.0,7.0,2022-09-26 15:21:39.237118,Good,Yes,Monthly,Apartment,2353.0
974,23.0,Female,90884.0,Divorced,4.0,PhD,Self-Employed,11.958289084286555,Urban,Basic,,1.0,394.0,3.0,2023-07-03 15:21:39.254678,Poor,No,Daily,House,904.0
975,32.0,Female,40552.0,Single,4.0,Bachelor's,Employed,17.793664487672764,Rural,Comprehensive,0.0,7.0,473.0,2.0,2023-08-03 15:21:39.204790,Poor,No,Daily,House,1150.0
976,51.0,Male,3858.0,Single,0.0,PhD,,47.1165080650759,Urban,Premium,4.0,17.0,736.0,9.0,2022-01-11 15:21:39.191219,Good,Yes,Rarely,House,1035.0
977,25.0,Female,29279.0,Divorced,4.0,PhD,Unemployed,9.869596348528727,Suburban,Basic,2.0,5.0,695.0,3.0,2024-03-07 15:21:39.155231,Good,No,Weekly,Condo,1174.0
978,33.0,Male,2445.0,Single,2.0,Master's,Employed,22.61221855790688,Suburban,Basic,2.0,8.0,,5.0,2022-01-21 15:21:39.278402,Poor,Yes,Daily,Condo,939.0
979,33.0,Male,48750.0,Divorced,0.0,High School,,13.979114878490568,Suburban,Basic,2.0,7.0,320.0,1.0,2024-02-07 15:21:39.186212,Average,Yes,Daily,House,371.0
980,33.0,Female,127712.0,Married,4.0,PhD,Employed,19.01359260529037,Rural,Comprehensive,2.0,0.0,805.0,3.0,2020-08-23 15:21:39.276901,Poor,No,Monthly,House,2873.0
981,42.0,Male,44704.0,Single,,PhD,Unemployed,9.160628999597565,Rural,Premium,0.0,3.0,519.0,3.0,2020-11-13 15:21:39.211806,Poor,Yes,Rarely,House,1398.0
982,56.0,Male,5907.0,Divorced,3.0,PhD,Unemployed,41.71182235414299,Rural,Comprehensive,,9.0,663.0,2.0,2024-03-09 15:21:39.246098,Good,Yes,Rarely,Condo,1618.0
983,42.0,Female,32736.0,Divorced,0.0,High School,Self-Employed,29.82368265228003,Urban,Comprehensive,1.0,9.0,776.0,7.0,2021-01-21 15:21:39.218388,Average,No,Rarely,Apartment,902.0
984,18.0,Female,20121.0,Divorced,2.0,Bachelor's,,7.849131981244294,Urban,Premium,0.0,3.0,356.0,8.0,2021-09-04 15:21:39.132191,Poor,No,Rarely,Apartment,1008.0
985,63.0,Male,113584.0,Married,0.0,High School,Employed,19.06825220497625,Urban,Premium,2.0,19.0,410.0,1.0,2020-06-22 15:21:39.172097,Average,Yes,Weekly,Condo,714.0
986,60.0,Female,12110.0,Single,0.0,Master's,Employed,44.90880232332804,Suburban,Comprehensive,,4.0,336.0,5.0,2024-07-17 15:21:39.228521,Poor,No,Daily,House,790.0
987,38.0,Female,4981.0,Divorced,4.0,Master's,Unemployed,36.470127749235736,Suburban,Premium,0.0,18.0,815.0,1.0,2022-10-23 15:21:39.219432,Good,No,Monthly,House,365.0
988,23.0,Female,6545.0,Divorced,2.0,Master's,Self-Employed,,Rural,Comprehensive,,15.0,534.0,9.0,2022-01-07 15:21:39.145732,Average,No,Weekly,Condo,1461.0
989,27.0,Male,17763.0,Single,,Bachelor's,Unemployed,26.69371799999604,Rural,Premium,0.0,6.0,797.0,8.0,2024-05-11 15:21:39.177724,,No,Daily,Apartment,48.0
990,60.0,Male,3846.0,Single,1.0,Bachelor's,Employed,49.8842604564294,Suburban,Premium,1.0,13.0,826.0,1.0,2021-07-09 15:21:39.148733,Good,Yes,Monthly,Condo,2139.0
991,43.0,Female,24388.0,Single,3.0,PhD,,33.67690332661492,Rural,Comprehensive,0.0,16.0,654.0,9.0,2020-04-27 15:21:39.237118,Average,Yes,Weekly,House,934.0
992,57.0,Male,92580.0,Single,1.0,High School,,7.715894441919056,Rural,Basic,1.0,16.0,308.0,9.0,2019-12-14 15:21:39.155231,,No,Monthly,Apartment,1430.0
993,58.0,Male,7876.0,Single,2.0,High School,Employed,27.91439132287596,Rural,Premium,1.0,14.0,616.0,4.0,2023-04-25 15:21:39.237118,Poor,Yes,Daily,Apartment,557.0
994,35.0,Male,24299.0,Single,0.0,Bachelor's,Employed,32.744972659775144,Rural,Basic,0.0,12.0,768.0,6.0,2024-06-02 15:21:39.237118,Good,No,Weekly,House,1049.0
995,42.0,Male,45638.0,Single,2.0,PhD,Employed,50.86530715415828,Urban,Premium,,12.0,776.0,1.0,2019-12-11 15:21:39.085129,Good,No,Rarely,Apartment,1806.0
996,64.0,Female,14094.0,Married,1.0,High School,Employed,29.3517387874696,Urban,Comprehensive,2.0,16.0,818.0,4.0,2021-10-02 15:21:39.190215,Average,Yes,Rarely,House,1116.0
997,,Female,80198.0,Divorced,1.0,Bachelor's,Self-Employed,29.359426841779776,Suburban,Basic,2.0,4.0,775.0,4.0,2021-11-09 15:21:39.174719,Good,Yes,Rarely,Apartment,3381.0
998,25.0,Male,16981.0,Divorced,1.0,High School,Self-Employed,32.8969409780107,Suburban,Comprehensive,0.0,5.0,673.0,7.0,2020-05-03 15:21:39.097737,Poor,Yes,Rarely,Condo,718.0
999,55.0,Female,28396.0,Divorced,2.0,Master's,Self-Employed,33.91301609836841,Suburban,Basic,1.0,8.0,767.0,1.0,2023-04-30 15:21:39.134960,Good,Yes,Rarely,House,1012.0
